id_patron,id_type_relation,occurences
2416,5,1
2416,8,1
2416,17,1
2416,27,1
2416,106,1
2416,666,1
2417,0,4
2417,3,1
2417,5,1
2417,6,1
2417,7,1
2417,8,1
2417,10,3
2417,15,1
2417,20,1
2417,27,1
2417,35,1
2417,50,1
2417,51,1
2417,78,1
2417,666,2
2417,777,1
2418,777,1
2419,0,1
2419,8,1
2419,106,1
2419,666,1
2419,777,1
2420,0,1
2420,5,1
2420,17,1
2421,0,1
2421,9,1
2422,10,1
2423,51,1
2424,0,1
2424,777,1
2425,0,1
2426,17,1
2427,0,1
2427,17,1
2427,666,1
2428,0,1
2428,9,1
2429,17,1
2430,17,1
2431,0,1
2431,8,1
2431,17,1
2431,777,1
2432,8,1
2433,17,1
2434,8,1
2435,777,1
2436,0,5
2436,23,2
2437,0,1
2437,3,1
2437,35,1
2438,0,1
2438,8,1
2439,23,1
2440,0,1
2441,0,1
2442,0,1
2443,0,1
2443,15,1
2443,174,1
2444,0,1
2444,41,1
2444,666,1
2445,0,1
2446,0,1
2446,5,1
2447,0,1
2448,0,1
2449,174,1
2450,0,1
2450,35,1
2451,17,1
2452,0,1
2452,8,1
2453,0,2
2453,5,1
2453,6,1
2453,8,1
2453,9,1
2453,15,1
2453,21,1
2453,28,1
2453,35,1
2453,42,1
2453,50,1
2453,106,1
2453,666,1
2453,777,1
2454,8,1
2455,23,1
2456,23,1
2457,17,1
2458,0,1
2458,5,1
2458,8,1
2458,9,1
2458,15,1
2458,21,1
2458,28,1
2458,35,1
2458,42,1
2458,666,1
2459,0,3
2460,0,1
2460,15,1
2460,174,1
2461,0,1
2461,5,1
2462,0,1
2462,8,1
2462,16,1
2462,80,1
2462,666,1
2463,0,1
2463,17,1
2463,666,1
2464,0,1
2465,17,1
2466,0,1
2467,0,1
2468,17,1
2469,0,1
2469,15,1
2469,666,1
2470,0,1
2470,6,1
2470,15,1
2470,21,1
2470,22,1
2470,41,1
2470,42,1
2470,99,1
2471,0,1
2471,28,1
2472,0,1
2473,777,1
2474,0,1
2474,5,1
2475,10,1
2476,19,1
2476,50,1
2476,51,1
2477,15,1
2478,0,1
2478,6,1
2478,9,1
2478,21,1
2478,58,1
2478,174,1
2478,666,1
2479,173,1
2480,17,1
2481,0,1
2481,23,1
2482,0,1
2482,6,1
2482,10,1
2482,42,1
2483,0,1
2484,23,1
2485,0,1
2485,17,1
2485,106,1
2485,666,1
2486,23,1
2487,0,1
2487,106,1
2487,777,1
2488,10,1
2489,0,1
2489,8,1
2490,777,1
2491,17,1
2491,23,1
2492,0,1
2492,10,1
2492,17,1
2492,777,1
2493,666,1
2494,0,1
2494,3,1
2494,10,1
2494,15,1
2494,16,1
2494,80,1
2494,666,1
2495,777,1
2496,0,1
2496,3,1
2496,5,1
2496,6,1
2496,35,1
2496,666,1
2497,0,1
2497,777,1
2498,0,4
2498,5,2
2498,8,2
2498,17,3
2498,27,2
2498,106,2
2498,666,2
2498,777,1
2499,0,1
2499,5,1
2500,0,1
2500,17,1
2501,0,1
2501,17,1
2502,0,1
2502,8,1
2503,0,1
2503,17,1
2504,0,1
2504,27,1
2505,0,1
2506,0,1
2506,23,1
2507,23,1
2508,0,1
2508,8,1
2508,10,1
2508,15,1
2509,0,1
2509,6,1
2509,23,1
2510,0,1
2510,8,1
2510,27,1
2510,64,1
2510,777,1
2511,17,1
2512,777,1
2513,777,1
2514,0,1
2515,0,1
2515,8,1
2515,15,1
2515,64,1
2516,0,2
2516,8,1
2517,0,1
2518,0,1
2519,0,1
2519,3,1
2519,9,1
2519,28,1
2519,35,1
2519,666,1
2520,777,1
2521,0,1
2521,3,1
2521,10,1
2521,15,1
2521,666,1
2522,777,1
2523,777,1
2524,0,2
2524,17,2
2525,0,1
2525,8,1
2525,17,1
2525,106,1
2526,0,1
2526,50,1
2526,666,1
2527,0,1
2527,28,1
2527,50,1
2527,666,1
2528,666,1
2528,777,1
2529,0,1
2530,0,1
2530,3,1
2530,9,1
2530,28,1
2530,153,1
2530,666,1
2531,0,1
2531,8,1
2531,777,1
2532,17,1
2533,17,1
2534,17,1
2535,777,1
2536,0,1
2536,3,1
2536,10,1
2536,15,1
2536,16,1
2536,80,1
2536,666,1
2537,0,3
2537,8,2
2537,9,2
2537,27,3
2537,42,2
2537,49,1
2537,64,2
2537,115,2
2537,666,1
2538,0,1
2538,27,1
2538,49,1
2538,666,1
2539,0,1
2540,0,1
2541,0,2
2541,5,2
2541,6,2
2541,8,2
2541,21,2
2541,23,2
2541,35,2
2541,41,2
2541,67,2
2541,666,2
2542,17,1
2543,0,1
2544,0,1
2544,8,1
2544,10,1
2544,15,1
2545,0,1
2545,17,1
2546,17,1
2547,0,1
2547,8,1
2547,10,1
2547,27,1
2547,42,1
2547,666,1
2548,0,1
2548,5,1
2548,8,1
2548,17,1
2548,27,1
2548,106,1
2548,666,1
2549,0,1
2549,20,1
2549,22,1
2549,27,1
2549,54,1
2549,666,1
2550,17,1
2551,0,1
2551,3,1
2551,10,1
2551,15,1
2551,16,1
2551,80,1
2551,666,1
2552,0,1
2552,9,1
2553,0,1
2553,17,1
2553,20,1
2553,21,1
2553,22,1
2553,52,1
2553,78,1
2554,0,1
2554,9,1
2555,0,1
2556,15,1
2557,0,1
2557,35,1
2558,777,1
2559,0,2
2560,0,1
2560,777,1
2561,8,1
2561,64,1
2562,0,1
2563,0,1
2563,17,1
2563,106,1
2563,666,1
2564,777,1
2565,0,1
2565,8,1
2565,9,1
2565,28,1
2566,0,1
2567,23,1
2568,0,1
2568,9,1
2568,50,1
2568,666,1
2569,0,1
2570,0,1
2570,9,1
2570,666,1
2571,0,1
2571,777,1
2572,17,1
2572,777,1
2573,17,1
2574,0,2
2574,3,1
2574,5,1
2574,8,1
2574,17,1
2574,35,1
2574,666,1
2574,777,2
2575,0,1
2575,17,1
2575,777,1
2576,0,1
2576,17,1
2576,777,1
2577,0,1
2578,17,1
2579,0,1
2579,8,1
2579,17,1
2580,777,1
2581,17,1
2582,0,1
2582,8,1
2582,64,1
2582,666,1
2583,23,1
2584,10,1
2585,0,1
2585,17,1
2585,666,1
2586,0,1
2587,0,1
2588,0,1
2588,5,1
2588,666,1
2589,0,1
2589,5,1
2589,8,1
2589,666,1
2590,8,1
2590,17,1
2591,0,3
2591,5,3
2592,23,1
2593,0,1
2594,0,1
2594,41,1
2594,666,1
2595,0,1
2596,777,1
2597,19,1
2598,0,1
2599,19,1
2600,0,1
2601,17,1
2602,0,1
2602,3,1
2602,15,1
2602,51,1
2602,666,1
2603,0,1
2603,9,1
2604,0,1
2605,0,1
2605,15,1
2605,171,1
2605,666,1
2606,0,1
2606,8,1
2607,0,1
2608,0,2
2608,6,1
2608,8,1
2609,777,1
2610,17,1
2611,0,1
2611,67,1
2612,777,1
2613,0,1
2613,17,1
2614,0,1
2614,6,1
2615,0,1
2616,5,1
2617,0,1
2617,8,1
2618,777,1
2619,0,1
2619,27,1
2619,777,1
2620,17,1
2621,0,1
2621,3,1
2621,5,1
2621,15,1
2621,27,1
2621,666,1
2622,0,1
2622,777,1
2623,0,1
2624,0,1
2624,13,1
2624,17,1
2624,777,1
2625,0,1
2625,777,1
2626,0,1
2627,0,1
2627,153,1
2628,0,1
2628,6,1
2629,23,1
2630,0,1
2631,0,1
2632,0,1
2632,8,1
2632,67,1
2632,666,1
2633,19,1
2634,0,1
2635,23,1
2636,0,1
2637,0,1
2637,7,1
2637,35,1
2638,5,1
2639,0,1
2640,0,1
2641,0,1
2642,0,3
2642,8,1
2642,17,2
2642,67,1
2642,106,1
2642,666,2
2643,0,1
2644,0,1
2645,106,1
2646,0,1
2647,0,1
2648,0,2
2649,0,1
2650,0,1
2651,0,2
2652,0,1
2653,0,1
2654,0,1
2655,0,1
2656,0,1
2657,19,1
2657,35,1
2658,0,1
2659,0,2
2660,0,1
2661,0,1
2662,0,1
2663,0,1
2664,0,1
2664,17,2
2664,106,1
2664,666,1
2665,0,1
2666,0,1
2667,0,1
2668,0,1
2668,58,1
2668,666,1
2669,0,1
2670,17,1
2670,666,1
2671,0,1
2672,0,1
2672,10,1
2673,0,1
2673,9,1
2674,0,1
2675,0,1
2676,0,1
2677,0,1
2678,0,1
2679,0,1
2680,0,1
2681,0,1
2681,10,1
2681,51,1
2682,0,1
2683,0,1
2683,17,1
2684,0,1
2685,0,1
2686,0,1
2687,0,4
2687,9,2
2687,10,1
2687,78,1
2687,106,1
2687,666,2
2688,0,1
2689,0,1
2689,9,1
2690,777,1
2691,0,1
2692,17,1
2693,0,1
2693,3,1
2693,17,1
2693,27,1
2694,0,1
2694,5,1
2695,0,1
2696,8,1
2697,19,1
2698,0,1
2698,35,1
2699,0,1
2700,17,1
2701,0,1
2702,0,1
2702,17,1
2703,0,2
2703,10,1
2703,22,1
2703,777,1
2704,0,1
2704,17,1
2704,106,1
2704,666,1
2705,0,1
2706,0,1
2706,777,1
2707,0,1
2707,8,1
2707,17,1
2707,106,1
2707,666,1
2708,0,1
2709,0,1
2710,0,1
2710,666,1
2711,0,1
2712,0,1
2712,8,1
2712,15,1
2713,0,1
2714,0,1
2714,9,1
2714,28,1
2715,0,1
2715,3,1
2715,10,1
2716,10,1
2717,0,1
2718,0,1
2719,17,2
2720,10,1
2721,666,1
2721,777,1
2722,0,1
2723,0,1
2723,17,1
2723,106,1
2724,0,1
2724,15,1
2724,666,1
2725,0,1
2726,0,1
2727,19,1
2728,0,1
2728,6,1
2729,17,1
2730,0,1
2731,0,4
2731,10,1
2731,15,1
2731,32,1
2731,156,1
2731,666,2
2732,0,1
2732,3,1
2732,9,1
2732,50,1
2733,0,3
2733,17,3
2734,0,1
2735,0,1
2735,8,1
2735,27,1
2736,0,1
2737,174,1
2738,15,1
2739,0,1
2739,8,1
2740,0,3
2740,8,1
2740,17,1
2740,26,1
2740,106,1
2741,17,1
2741,23,1
2742,17,1
2742,777,1
2743,0,1
2744,0,1
2744,6,1
2744,8,1
2745,0,1
2745,3,1
2745,10,1
2745,15,1
2745,16,1
2745,80,1
2745,666,1
2746,15,1
2747,0,1
2748,17,1
2749,0,1
2749,8,1
2750,0,1
2751,0,1
2751,11,1
2751,17,1
2751,106,1
2751,666,1
2752,0,1
2752,27,1
2752,666,1
2753,0,1
2753,11,1
2753,17,1
2753,106,1
2753,666,1
2754,777,1
2755,0,1
2755,35,1
2756,106,1
2757,0,1
2757,11,1
2757,17,1
2757,106,1
2757,666,1
2758,17,1
2758,106,1
2759,0,1
2759,10,1
2759,15,1
2759,21,1
2759,42,1
2759,54,1
2759,666,1
2760,0,1
2761,0,1
2761,6,1
2761,10,1
2761,21,1
2762,0,1
2763,0,1
2763,17,1
2764,0,1
2764,23,1
2765,666,1
2766,777,1
2767,666,1
2768,0,1
2768,11,1
2768,17,1
2768,106,1
2768,666,1
2769,777,1
2770,0,1
2771,0,1
2772,17,1
2773,0,1
2773,3,1
2773,10,1
2773,15,1
2773,16,1
2773,80,1
2773,666,1
2774,777,1
2775,0,2
2775,64,2
2776,10,1
2777,0,1
2777,8,1
2777,17,1
2777,28,1
2778,0,1
2778,777,1
2779,0,1
2780,0,1
2780,27,1
2781,10,1
2782,777,1
2783,0,1
2783,8,1
2783,17,1
2783,28,1
2784,0,1
2784,35,1
2784,777,1
2785,0,1
2785,64,1
2786,0,1
2786,17,1
2786,106,1
2787,0,1
2787,9,1
2788,0,1
2788,5,1
2788,28,1
2788,666,1
2789,174,1
2790,174,2
2791,0,1
2791,8,1
2791,10,1
2791,28,1
2791,41,1
2791,174,1
2791,666,1
2792,0,1
2793,174,1
2794,174,1
2794,666,1
2795,0,1
2795,10,1
2795,20,1
2795,666,1
2796,0,1
2797,0,1
2798,0,1
2798,8,1
2798,10,1
2798,15,1
2798,22,1
2798,27,1
2798,54,1
2798,129,1
2798,666,1
2799,666,1
2799,777,1
2800,0,1
2800,17,1
2800,666,1
2801,0,1
2801,8,1
2801,9,1
2801,17,1
2801,28,1
2801,35,1
2801,106,1
2801,666,1
2802,0,2
2802,8,2
2802,17,1
2802,106,1
2803,0,1
2803,5,1
2803,8,1
2803,17,1
2803,27,1
2803,106,1
2803,666,1
2804,28,1
2805,0,1
2805,17,1
2805,106,1
2805,666,1
2806,0,2
2806,5,2
2806,8,2
2806,17,2
2806,27,2
2806,106,2
2806,666,2
2807,0,1
2807,20,1
2807,22,1
2807,27,1
2807,54,1
2807,666,1
2808,0,2
2808,15,1
2808,777,1
2809,0,1
2809,3,1
2809,5,1
2809,10,1
2809,15,1
2809,666,1
2810,0,1
2811,26,1
2812,777,1
2813,0,1
2813,666,1
2814,0,1
2814,22,1
2814,99,1
2814,666,1
2815,23,1
2816,0,1
2816,777,1
2817,0,1
2817,3,1
2817,10,1
2817,15,1
2817,16,1
2817,80,1
2817,666,1
2818,0,1
2819,0,1
2819,8,1
2819,28,1
2820,0,1
2820,666,1
2821,777,1
2822,0,1
2823,777,2
2824,0,1
2824,777,1
2825,0,1
2825,8,1
2826,0,1
2826,8,1
2826,17,1
2827,0,1
2827,17,1
2828,0,1
2828,15,1
2829,0,1
2830,0,1
2830,10,1
2831,666,1
2832,666,1
2833,0,1
2833,6,1
2833,15,1
2833,23,1
2834,0,1
2834,64,1
2835,0,1
2836,777,2
2837,0,1
2837,3,1
2837,15,1
2838,17,1
2839,0,1
2839,3,1
2840,0,1
2840,27,1
2841,0,1
2841,3,1
2841,6,1
2841,8,1
2841,9,1
2841,17,1
2841,21,1
2841,42,1
2841,50,1
2841,666,1
2842,0,2
2842,5,1
2842,8,2
2842,9,1
2842,16,1
2842,35,1
2842,42,1
2842,80,1
2842,666,2
2843,0,1
2844,0,1
2844,15,1
2845,15,1
2846,17,1
2846,23,1
2846,666,1
2847,0,1
2847,5,1
2848,0,1
2848,6,1
2848,8,1
2848,20,1
2848,28,1
2848,67,1
2848,78,1
2848,666,1
2849,15,1
2850,17,2
2851,0,1
2851,8,1
2851,9,1
2851,28,1
2851,174,1
2851,666,1
2852,0,1
2852,5,1
2852,8,1
2852,17,1
2852,27,1
2852,106,1
2852,666,1
2853,0,1
2854,0,1
2854,5,1
2854,666,1
2855,17,1
2855,23,1
2855,666,1
2856,0,1
2856,15,1
2856,666,1
2857,0,1
2857,5,1
2858,0,1
2859,0,1
2859,142,1
2860,0,1
2860,27,1
2860,28,1
2861,777,1
2862,0,1
2862,3,1
2862,15,1
2862,666,1
2863,0,1
2864,0,1
2864,666,1
2865,23,1
2866,0,1
2866,3,1
2866,5,1
2866,6,1
2866,21,1
2866,35,1
2866,174,1
2866,666,1
2867,0,1
2867,50,1
2867,129,1
2867,666,1
2867,777,1
2868,0,1
2869,0,1
2869,25,1
2870,0,1
2871,17,1
2872,0,1
2873,17,1
2874,0,1
2874,10,1
2874,777,1
2875,0,1
2876,777,1
2877,0,1
2878,0,1
2878,10,1
2878,666,1
2879,15,1
2880,0,1
2880,777,1
2881,0,1
2881,6,1
2881,17,1
2882,0,1
2883,0,1
2883,3,1
2884,0,1
2884,8,1
2884,17,1
2884,141,1
2884,666,1
2885,0,1
2885,10,1
2886,0,5
2887,0,1
2888,0,1
2889,0,3
2890,0,1
2890,28,1
2890,174,1
2890,666,1
2891,0,1
2892,0,1
2892,3,1
2893,0,1
2894,0,1
2895,17,1
2896,0,1
2896,8,1
2896,27,1
2896,666,1
2897,0,3
2897,666,2
2898,0,2
2898,8,2
2898,27,2
2898,666,2
2899,0,1
2900,17,1
2901,41,1
2902,8,1
2902,9,1
2903,777,1
2904,777,1
2905,17,1
2906,0,1
2906,5,1
2907,0,1
2908,0,2
2909,0,2
2910,0,1
2910,3,1
2911,777,1
2912,0,1
2912,777,1
2913,0,1
2913,64,1
2914,777,1
2915,0,1
2915,6,1
2915,121,1
2915,156,1
2915,163,1
2916,0,1
2917,0,1
2917,5,1
2917,6,1
2917,17,1
2917,106,1
2917,666,1
2918,0,1
2919,0,1
2919,8,1
2919,27,1
2919,666,1
2920,0,1
2920,6,1
2920,15,1
2920,666,1
2921,0,3
2921,17,2
2922,0,1
2922,9,1
2922,42,1
2922,666,1
2923,0,1
2923,8,1
2923,17,1
2924,41,1
2925,0,1
2925,17,1
2926,17,1
2927,0,1
2928,0,1
2928,15,1
2928,21,1
2928,42,1
2929,0,1
2929,6,1
2929,8,1
2929,15,1
2929,21,1
2929,777,1
2930,64,1
2931,0,1
2932,17,2
2932,106,2
2933,0,1
2933,777,1
2934,17,1
2935,777,1
2936,17,1
2937,0,1
2938,0,1
2938,3,1
2938,15,1
2938,82,1
2938,137,1
2938,666,1
2939,17,1
2939,106,1
2940,15,1
2941,0,1
2941,8,1
2942,0,1
2942,5,1
2943,0,1
2943,3,1
2944,0,1
2945,15,1
2946,666,1
2947,0,1
2947,10,1
2947,15,1
2947,20,1
2947,666,1
2948,10,1
2948,163,1
2949,174,1
2950,42,1
2951,174,1
2952,777,1
2953,666,1
2954,0,1
2955,0,1
2955,5,1
2955,9,1
2956,0,1
2957,666,1
2958,0,1
2958,5,1
2959,0,1
2959,5,1
2960,17,1
2961,17,1
2962,0,1
2962,5,1
2963,0,1
2964,0,1
2964,6,1
2964,130,1
2964,666,1
2965,0,1
2965,5,1
2966,0,1
2967,0,2
2967,3,1
2967,10,1
2967,35,1
2967,174,1
2967,666,1
2968,0,1
2969,0,1
2970,0,1
2970,9,1
2970,28,1
2970,174,1
2970,666,1
2971,0,2
2971,9,1
2971,10,2
2971,13,1
2971,35,1
2971,106,1
2971,666,2
2972,0,1
2972,3,1
2972,17,1
2972,106,1
2973,0,1
2973,174,1
2974,0,2
2975,0,1
2976,0,1
2976,23,1
2977,777,1
2978,17,1
2979,777,1
2980,8,1
2981,0,1
2982,0,1
2982,7,1
2983,0,1
2983,50,1
2983,666,1
2984,0,1
2985,0,1
2986,0,1
2986,142,1
2987,0,1
2987,8,1
2987,17,1
2988,0,2
2988,8,1
2988,9,1
2988,27,1
2988,28,1
2988,51,1
2988,666,1
2989,0,1
2990,0,1
2990,5,1
2990,6,1
2990,67,1
2990,78,1
2990,666,1
2991,17,1
2992,0,1
2992,8,1
2992,64,1
2993,666,1
2994,17,1
2995,28,1
2996,0,1
2996,5,1
2997,0,1
2997,6,1
2997,666,1
2998,0,1
2998,5,1
2999,17,1
3000,0,1
3000,3,1
3000,5,1
3000,15,1
3000,666,1
3001,0,1
3002,777,1
3003,0,1
3003,8,1
3003,9,1
3003,28,1
3004,0,1
3005,0,1
3006,26,1
3007,0,1
3007,10,1
3008,0,1
3009,0,1
3009,8,1
3010,17,1
3011,0,6
3011,3,3
3011,5,1
3011,8,1
3011,10,3
3011,15,3
3011,35,3
3011,666,4
3012,0,1
3013,0,1
3014,0,1
3014,666,1
3015,17,1
3016,0,1
3016,666,1
3016,777,1
3017,0,1
3018,0,1
3018,9,1
3018,50,1
3018,666,1
3019,0,1
3019,17,1
3019,106,1
3019,666,1
3020,0,1
3020,35,1
3021,0,1
3022,777,1
3023,777,1
3024,7,1
3025,0,1
3025,6,1
3026,0,1
3027,0,1
3027,5,1
3027,9,1
3027,17,1
3027,28,1
3028,0,1
3028,777,1
3029,17,1
3030,17,1
3030,777,1
3031,0,1
3031,6,1
3032,0,1
3032,8,1
3032,106,1
3033,0,1
3033,6,1
3034,17,1
3035,0,1
3035,5,1
3035,42,1
3036,0,1
3036,5,1
3036,42,1
3037,0,1
3037,3,1
3037,9,1
3038,0,1
3038,27,1
3039,0,1
3039,8,1
3039,9,1
3039,21,1
3039,50,1
3039,70,1
3039,777,1
3040,0,3
3040,8,1
3040,10,1
3040,15,1
3040,27,1
3040,51,1
3040,52,1
3040,109,1
3041,0,1
3042,0,1
3042,6,1
3042,23,1
3043,0,1
3043,28,1
3043,41,1
3043,666,1
3044,0,1
3044,17,1
3044,666,1
3045,0,1
3046,0,1
3046,75,1
3047,0,1
3047,17,1
3048,0,2
3048,5,1
3048,17,2
3049,7,1
3049,17,1
3050,0,1
3050,17,1
3051,0,1
3051,17,1
3052,666,1
3053,0,1
3053,5,1
3054,777,1
3055,0,1
3055,9,1
3055,41,1
3055,155,1
3056,156,1
3057,0,1
3058,0,1
3059,15,1
3060,0,1
3060,3,1
3061,9,1
3062,0,1
3062,6,1
3062,10,1
3062,15,1
3062,20,1
3062,41,1
3062,666,1
3063,0,1
3063,6,1
3063,23,1
3064,10,1
3065,0,1
3065,777,1
3066,777,1
3067,0,1
3067,777,1
3068,0,1
3068,5,1
3068,6,1
3068,35,1
3069,0,3
3069,5,1
3069,6,1
3069,8,2
3069,17,1
3069,21,1
3069,23,1
3069,35,1
3069,41,1
3069,67,1
3069,666,1
3070,0,1
3070,6,1
3070,8,1
3071,0,1
3071,17,1
3072,10,1
3073,17,1
3073,23,1
3073,141,1
3074,0,6
3074,3,2
3074,6,1
3074,15,2
3074,16,1
3074,35,1
3074,80,1
3074,666,1
3074,777,3
3075,0,1
3076,0,3
3076,17,2
3076,666,1
3077,0,1
3077,3,1
3077,6,1
3077,15,1
3077,35,1
3078,17,1
3078,777,1
3079,777,1
3080,0,1
3080,3,1
3080,15,1
3080,666,1
3081,0,1
3081,8,1
3082,0,1
3083,0,1
3084,0,1
3084,777,1
3085,17,1
3086,17,1
3087,0,1
3088,0,1
3088,777,1
3089,777,1
3090,0,1
3091,0,1
3092,0,1
3093,0,1
3093,5,1
3093,99,1
3094,0,4
3095,0,1
3096,0,1
3097,0,1
3098,0,1
3099,777,1
3100,0,1
3100,8,1
3100,777,1
3101,17,1
3102,666,1
3103,777,1
3104,777,1
3105,17,1
3106,0,1
3107,6,1
3107,10,1
3107,23,1
3107,27,1
3107,51,1
3108,0,1
3108,8,1
3108,777,1
3109,666,2
3110,0,1
3110,106,1
3111,0,1
3112,0,1
3112,106,1
3112,666,1
3113,0,1
3113,10,1
3114,17,1
3115,17,1
3115,106,1
3116,0,1
3117,17,1
3118,0,1
3118,42,1
3118,49,1
3119,0,1
3119,5,1
3119,6,1
3119,8,1
3119,9,1
3119,17,1
3119,21,1
3119,23,1
3119,28,1
3119,35,1
3119,41,1
3119,666,1
3120,0,1
3120,10,1
3120,20,1
3120,41,1
3120,52,1
3120,73,1
3120,126,1
3120,666,1
3121,0,1
3121,9,1
3121,10,1
3121,15,1
3121,20,1
3122,0,1
3122,137,1
3123,17,1
3124,0,1
3124,5,1
3124,8,1
3124,9,1
3124,15,1
3124,21,1
3124,28,1
3124,35,1
3124,42,1
3124,666,1
3125,0,3
3125,777,5
3126,0,1
3126,3,1
3126,10,1
3126,15,1
3126,35,1
3126,666,1
3127,0,1
3127,27,1
3127,666,1
3127,777,1
3128,0,1
3128,6,1
3129,0,1
3129,3,1
3129,6,1
3129,15,1
3129,35,1
3130,0,1
3131,0,1
3132,777,1
3133,17,1
3134,0,1
3134,8,1
3134,27,1
3135,0,1
3135,27,1
3135,777,1
3136,0,1
3136,666,1
3137,17,1
3138,0,1
3138,28,1
3138,50,1
3139,0,1
3140,0,1
3140,666,1
3141,0,1
3141,8,1
3141,17,1
3141,141,1
3141,666,1
3142,23,1
3143,0,1
3143,5,1
3143,8,1
3143,9,1
3143,15,1
3143,21,1
3143,28,1
3143,35,1
3143,42,1
3143,666,1
3144,17,1
3145,0,1
3146,17,1
3147,0,1
3147,6,1
3147,17,1
3147,23,1
3147,28,1
3147,666,1
3148,0,1
3149,0,1
3149,7,1
3149,17,1
3150,23,1
3151,0,1
3151,5,1
3151,6,1
3151,8,1
3151,9,1
3152,0,1
3153,0,1
3153,777,1
3154,17,1
3155,0,1
3155,8,1
3155,27,1
3155,777,1
3156,0,1
3157,0,1
3157,35,1
3158,0,1
3158,17,1
3158,70,1
3158,666,1
3159,0,1
3159,666,1
3160,0,1
3160,7,1
3160,8,1
3160,17,1
3160,106,1
3160,666,1
3161,17,1
3162,0,1
3162,5,1
3162,8,1
3162,9,1
3162,15,1
3162,21,1
3162,28,1
3162,35,1
3162,42,1
3162,666,1
3163,0,1
3164,0,1
3165,0,1
3165,64,1
3166,0,1
3166,27,1
3167,17,1
3168,0,1
3168,70,1
3169,0,1
3169,42,1
3169,666,1
3169,777,1
3170,3,47
3170,19,1
3170,27,1
3171,0,1
3172,0,1
3173,0,1
3174,777,1
3175,0,1
3175,5,1
3175,8,1
3175,9,1
3175,15,1
3175,21,1
3175,28,1
3175,35,1
3175,42,1
3175,666,1
3176,777,1
3177,0,2
3177,64,2
3178,666,1
3178,777,1
3179,0,1
3179,8,1
3180,174,1
3181,0,1
3182,0,1
3183,0,1
3183,64,1
3184,0,1
3184,3,1
3184,6,1
3184,8,1
3184,9,1
3184,17,1
3184,28,1
3184,54,1
3184,153,1
3184,666,1
3185,0,1
3185,8,1
3185,17,1
3185,106,1
3185,666,1
3186,0,2
3186,17,1
3186,21,1
3186,23,5
3186,666,1
3187,0,2
3187,17,1
3187,666,1
3188,17,1
3189,26,1
3190,0,1
3191,17,1
3192,0,1
3193,8,1
3194,777,1
3195,0,1
3196,0,1
3197,0,1
3198,0,1
3199,0,1
3200,17,1
3201,0,1
3202,0,1
3203,0,1
3204,23,1
3205,17,1
3206,0,1
3207,0,1
3207,5,1
3208,777,1
3209,0,1
3210,0,1
3211,0,1
3212,17,1
3213,0,1
3213,27,1
3213,129,1
3213,666,1
3214,0,1
3215,0,1
3215,28,1
3215,50,1
3216,0,1
3216,5,1
3216,8,1
3216,17,1
3216,20,1
3216,28,1
3216,106,1
3216,666,1
3217,0,1
3218,0,1
3219,0,1
3220,0,1
3220,17,1
3220,20,1
3220,28,1
3220,42,1
3220,50,1
3220,666,1
3221,0,2
3222,0,1
3223,23,1
3224,0,1
3224,17,1
3224,666,1
3225,0,1
3225,8,1
3225,17,1
3226,19,1
3227,0,2
3228,0,1
3229,777,1
3230,0,1
3230,8,1
3230,10,1
3230,15,1
3230,22,1
3230,27,1
3230,54,1
3230,129,1
3230,666,1
3231,0,1
3231,8,1
3231,27,1
3231,51,1
3231,54,1
3232,53,1
3232,666,1
3232,777,1
3233,0,1
3233,777,1
3234,0,1
3235,0,1
3236,3,46
3236,19,1
3236,27,1
3237,0,1
3238,0,1
3238,8,1
3238,10,1
3238,15,1
3238,22,1
3238,27,1
3238,54,1
3238,129,1
3238,666,1
3239,0,1
3239,8,1
3239,9,1
3239,20,1
3239,27,1
3239,666,1
3240,0,1
3241,0,1
3241,19,1
3241,170,1
3242,0,1
3242,8,1
3242,9,1
3242,27,1
3243,777,1
3244,0,1
3244,27,1
3245,26,1
3246,0,1
3246,3,1
3246,35,1
3247,106,1
3248,0,1
3248,5,1
3248,42,1
3248,129,1
3249,0,1
3250,0,1
3250,17,1
3250,27,1
3251,0,1
3252,0,1
3253,0,1
3254,0,2
3254,5,1
3254,15,1
3254,666,1
3255,0,1
3256,777,1
3257,0,1
3257,15,1
3257,666,1
3258,8,1
3259,0,2
3259,174,1
3260,0,1
3260,8,1
3261,0,1
3261,10,1
3261,20,1
3261,666,1
3262,0,1
3262,8,1
3263,0,1
3264,0,1
3265,0,1
3266,17,1
3267,0,1
3267,27,1
3268,0,1
3268,17,1
3269,17,1
3270,0,1
3270,9,1
3271,0,1
3271,9,1
3272,0,1
3272,17,2
3273,8,1
3274,0,1
3274,6,1
3274,666,1
3275,777,1
3276,0,1
3276,5,1
3276,6,1
3276,28,1
3277,0,4
3277,8,3
3277,15,3
3277,64,3
3277,666,1
3277,777,1
3278,777,2
3279,64,1
3280,8,1
3281,0,1
3282,23,1
3283,17,1
3284,0,2
3284,3,1
3284,10,1
3284,15,1
3284,16,1
3284,80,1
3284,666,1
3285,777,1
3286,0,1
3287,41,1
3288,41,1
3289,0,1
3289,28,1
3289,50,1
3290,17,1
3290,106,1
3291,0,1
3292,0,1
3292,5,1
3292,8,1
3292,20,1
3292,27,1
3292,58,1
3292,777,1
3293,0,4
3293,8,1
3293,27,2
3293,64,3
3293,777,1
